ID	CDC1551.1.halflife	CDC1551.2.halflife	Comp.1.halflife	Comp.2.halflife
tr|A0A087X0S5|A0A087X0S5_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=1;sp|P12109|CO6A1_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=3	6.827777795	6.253467938	6.343553309	7.445094887
tr|A0A087X271|A0A087X271_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|B4DDF4|B4DDF4_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;sp|Q99439|CNN2_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=4;tr|B4DUT8|B4DUT8_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;tr|K7ES69|K7ES69_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=1;tr|A0A087X1X5|A0A087X1X5_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BVI6|H3BVI6_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BQH0|H3BQH0_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=2;tr|A0A087WV51|A0A087WV51_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|U3KPS3|U3KPS3_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;sp|Q15417|CNN3_HUMANCalponin-3OS=HomosapiensGN=CNN3PE=1SV=1	26.29845033	28.04912017	25.37096026	24.69368749
tr|A0A0A0MR02|A0A0A0MR02_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=1;sp|P45880|VDAC2_HUMANVoltage-dependentanion-selectivechannelprotein2OS=HomosapiensGN=VDAC2PE=1SV=2;tr|Q5JSD2|Q5JSD2_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=8;tr|Q5JSD1|Q5JSD1_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=1;tr|A2A3S1|A2A3S1_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=1	59.31382251	63.83413402	67.94590336	68.12184679
tr|A0A0A0MS51|A0A0A0MS51_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;tr|A0A0A0MT01|A0A0A0MT01_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;sp|P06396|GELS_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;CON__Q3SX14;tr|Q5T0I1|Q5T0I1_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1;tr|Q5T0H8|Q5T0H8_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=2;REV__tr|H0YJM7|H0YJM7_HUMANProteinCASC1(Fragment)OS=HomosapiensGN=CASC1PE=1SV=2;REV__sp|Q6TDU7|CASC1_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=2SV=2;REV__tr|F8W8F9|F8W8F9_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=1SV=1	73.91623432	73.24351858	68.08699459	68.1461221
tr|A0A0A0MSK5|A0A0A0MSK5_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=1;sp|Q5JTV8|TOIP1_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=2;tr|H0YD16|H0YD16_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=1;tr|H0YDU3|H0YDU3_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=2	51.38222234	51.87288333	50.78092646	49.68002753
tr|A0A0C4DFV9|A0A0C4DFV9_HUMANProteinSETOS=HomosapiensGN=SETPE=1SV=1;sp|Q01105|SET_HUMANProteinSETOS=HomosapiensGN=SETPE=1SV=3;tr|A0A087X027|A0A087X027_HUMANProteinSETSIPOS=HomosapiensGN=SETSIPPE=3SV=1;sp|P0DME0|SETLP_HUMANProteinSETSIPOS=HomosapiensGN=SETSIPPE=1SV=1	54.09478895	54.73451705	56.48925855	58.72263033
tr|A0A0C4DGS1|A0A0C4DGS1_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=1;sp|P39656|OST48_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=4;tr|U3KQ84|U3KQ84_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunit(Fragment)OS=HomosapiensGN=DDOSTPE=1SV=8	55.64170908	57.44492711	56.368812	56.41149208
tr|A0A0D9SFB3|A0A0D9SFB3_HUMANATP-dependentRNAhelicaseDDX3XOS=HomosapiensGN=DDX3XPE=1SV=1;tr|A0A0D9SG12|A0A0D9SG12_HUMANATP-dependentRNAhelicaseDDX3XOS=HomosapiensGN=DDX3XPE=1SV=1;sp|O00571|DDX3X_HUMANATP-dependentRNAhelicaseDDX3XOS=HomosapiensGN=DDX3XPE=1SV=3;tr|A0A0D9SF53|A0A0D9SF53_HUMANATP-dependentRNAhelicaseDDX3XOS=HomosapiensGN=DDX3XPE=1SV=1;tr|A0A0J9YVQ7|A0A0J9YVQ7_HUMANATP-dependentRNAhelicaseDDX3X(Fragment)OS=HomosapiensGN=DDX3XPE=1SV=1;tr|A0A0J9YYH6|A0A0J9YYH6_HUMANATP-dependentRNAhelicaseDDX3X(Fragment)OS=HomosapiensGN=DDX3XPE=1SV=1;tr|B4DLA0|B4DLA0_HUMANATP-dependentRNAhelicaseDDX3XOS=HomosapiensGN=DDX3XPE=1SV=1;tr|A0A087WX09|A0A087WX09_HUMANATP-dependentRNAhelicaseDDX3XOS=HomosapiensGN=DDX3XPE=1SV=1;tr|A0A087WVZ1|A0A087WVZ1_HUMANATP-dependentRNAhelicaseDDX3X(Fragment)OS=HomosapiensGN=DDX3XPE=1SV=1;tr|D6RCM4|D6RCM4_HUMANProbableATP-dependentRNAhelicaseDDX4(Fragment)OS=HomosapiensGN=DDX4PE=1SV=1;sp|Q9NQI0|DDX4_HUMANProbableATP-dependentRNAhelicaseDDX4OS=HomosapiensGN=DDX4PE=1SV=2;tr|H0Y960|H0Y960_HUMANProbableATP-dependentRNAhelicaseDDX4(Fragment)OS=HomosapiensGN=DDX4PE=1SV=1	21.46510023	23.87919207	24.80582795	24.7502857
tr|A0A0G2JKZ1|A0A0G2JKZ1_HUMANTapasinOS=HomosapiensGN=TAPBPPE=1SV=1;sp|O15533|TPSN_HUMANTapasinOS=HomosapiensGN=TAPBPPE=1SV=1;tr|A2AB90|A2AB90_HUMANTapasinOS=HomosapiensGN=TAPBPPE=1SV=1;tr|A0A0G2JH37|A0A0G2JH37_HUMANTapasinOS=HomosapiensGN=TAPBPPE=1SV=1;tr|A0A0A0MSV9|A0A0A0MSV9_HUMANTapasinOS=HomosapiensGN=TAPBPPE=1SV=1;tr|Q6P1N7|Q6P1N7_HUMANTAPBPproteinOS=HomosapiensGN=TAPBPPE=1SV=1;tr|A0A0A0MT98|A0A0A0MT98_HUMANTapasinOS=HomosapiensGN=TAPBPPE=1SV=1;tr|C9JA35|C9JA35_HUMANTapasin(Fragment)OS=HomosapiensGN=TAPBPPE=1SV=1;tr|A0A140T9B2|A0A140T9B2_HUMANTapasin(Fragment)OS=HomosapiensGN=TAPBPPE=1SV=1;tr|A0A0G2JJI5|A0A0G2JJI5_HUMANTapasin(Fragment)OS=HomosapiensGN=TAPBPPE=1SV=1	19.12259548	18.16140031	21.20499353	20.5359165
tr|A0A0G2JL47|A0A0G2JL47_HUMANLargeproline-richproteinBAG6OS=HomosapiensGN=BAG6PE=1SV=1;tr|A0A024RCR6|A0A024RCR6_HUMANHLA-Bassociatedtranscript3,isoformCRA_aOS=HomosapiensGN=BAT3PE=1SV=1;tr|A0A0G2JK23|A0A0G2JK23_HUMANLargeproline-richproteinBAG6OS=HomosapiensGN=BAG6PE=1SV=1;sp|P46379|BAG6_HUMANLargeproline-richproteinBAG6OS=HomosapiensGN=BAG6PE=1SV=2;tr|F6S6P2|F6S6P2_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|X6REW1|X6REW1_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=7;tr|A0A0G2JJM1|A0A0G2JJM1_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=4;tr|F6UR09|F6UR09_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6U1F2|F6U1F2_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6XTU0|F6XTU0_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|A0A0G2JJR8|A0A0G2JJR8_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=4;tr|A0A1B0GX79|A0A1B0GX79_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6WML8|F6WML8_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6VEM6|F6VEM6_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6X9W3|F6X9W3_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6U341|F6U341_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1;tr|F6TC96|F6TC96_HUMANLargeproline-richproteinBAG6(Fragment)OS=HomosapiensGN=BAG6PE=1SV=1	12.72643343	13.66066796	12.90100099	12.30744689
tr|A0A0J9YYL3|A0A0J9YYL3_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|A0A0J9YXJ8|A0A0J9YXJ8_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|A0A0J9YVP6|A0A0J9YVP6_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|A0A0J9YXX5|A0A0J9YXX5_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;sp|Q9UHX1|PUF60_HUMANPoly(U)-binding-splicingfactorPUF60OS=HomosapiensGN=PUF60PE=1SV=1;tr|A0A0J9YVR6|A0A0J9YVR6_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=3;tr|E9PQ56|E9PQ56_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=8;tr|A0A0J9YWM1|A0A0J9YWM1_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|H0YEM1|H0YEM1_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|E9PMU7|E9PMU7_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|E9PN18|E9PN18_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|H0YCP8|H0YCP8_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1;tr|E9PL19|E9PL19_HUMANPoly(U)-binding-splicingfactorPUF60(Fragment)OS=HomosapiensGN=PUF60PE=1SV=1	19.59267168	19.48361137	20.10438305	20.61729958
tr|A0A0U1RQH7|A0A0U1RQH7_HUMANRNA-bindingprotein39(Fragment)OS=HomosapiensGN=RBM39PE=1SV=1;tr|H0Y4X3|H0Y4X3_HUMANRNA-bindingprotein39(Fragment)OS=HomosapiensGN=RBM39PE=1SV=8;tr|G3XAC6|G3XAC6_HUMANRNA-bindingprotein39OS=HomosapiensGN=RBM39PE=1SV=1;sp|Q14498|RBM39_HUMANRNA-bindingprotein39OS=HomosapiensGN=RBM39PE=1SV=2;tr|A0A0U1RQW2|A0A0U1RQW2_HUMANRNA-bindingprotein39(Fragment)OS=HomosapiensGN=RBM39PE=1SV=1;tr|Q5QP23|Q5QP23_HUMANRNA-bindingprotein39(Fragment)OS=HomosapiensGN=RBM39PE=1SV=1;tr|Q5QP22|Q5QP22_HUMANRNA-bindingprotein39(Fragment)OS=HomosapiensGN=RBM39PE=1SV=1;tr|A0A087X122|A0A087X122_HUMANRNA-bindingprotein39(Fragment)OS=HomosapiensGN=RBM39PE=1SV=1;sp|Q86U06|RBM23_HUMANProbableRNA-bindingprotein23OS=HomosapiensGN=RBM23PE=1SV=1	27.83692486	29.56407254	32.49549651	30.51572434
tr|A0A140T8Z0|A0A140T8Z0_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|A0A0G2JH68|A0A0G2JH68_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;sp|O60610|DIAP1_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|H9KV28|H9KV28_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|B4E2I7|B4E2I7_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|E5RJ79|E5RJ79_HUMANProteindiaphanoushomolog1(Fragment)OS=HomosapiensGN=DIAPH1PE=1SV=1	40.18195499	39.24992942	38.68950335	39.43429302
tr|A0A140T955|A0A140T955_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T933|A0A140T933_HUMANHLAclassIhistocompatibilityantigen,A-3alphachain(Fragment)OS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T9I0|A0A140T9I0_HUMANHLAclassIhistocompatibilityantigen,A-3alphachain(Fragment)OS=HomosapiensGN=HLA-APE=1SV=1;sp|P01892|1A02_HUMANHLAclassIhistocompatibilityantigen,A-2alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T9X5|A0A140T9X5_HUMANHLAclassIhistocompatibilityantigen,A-3alphachain(Fragment)OS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T913|A0A140T913_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;sp|P30459|1A74_HUMANHLAclassIhistocompatibilityantigen,A-74alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T975|A0A140T975_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|Q9GJ45|Q9GJ45_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;sp|P16189|1A31_HUMANHLAclassIhistocompatibilityantigen,A-31alphachainOS=HomosapiensGN=HLA-APE=1SV=2;sp|P10314|1A32_HUMANHLAclassIhistocompatibilityantigen,A-32alphachainOS=HomosapiensGN=HLA-APE=1SV=2;tr|A0A140T941|A0A140T941_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T9Z6|A0A140T9Z6_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|B0UXQ0|B0UXQ0_HUMANHLAclassIhistocompatibilityantigen,A-3alphachainOS=HomosapiensGN=HLA-APE=1SV=1;sp|P30512|1A29_HUMANHLAclassIhistocompatibilityantigen,A-29alphachainOS=HomosapiensGN=HLA-APE=1SV=2;sp|Q09160|1A80_HUMANHLAclassIhistocompatibilityantigen,A-80alphachainOS=HomosapiensGN=HLA-APE=1SV=1;tr|A0A140T9J8|A0A140T9J8_HUMANHLAclassIhistocompatibilityantigen,alphachainF(Fragment)OS=HomosapiensGN=HLA-FPE=1SV=1;tr|A0A0G2JNV5|A0A0G2JNV5_HUMANHLAclassIhistocompatibilityantigen,alphachainFOS=HomosapiensGN=HLA-FPE=1SV=1;sp|P30511|HLAF_HUMANHLAclassIhistocompatibilityantigen,alphachainFOS=HomosapiensGN=HLA-FPE=2SV=3	5.896668036	5.840645969	7.257478761	8.373441036
tr|A0A1B0GTP7|A0A1B0GTP7_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|E7EMM4|E7EMM4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW68|A0A1B0GW68_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUA4|A0A1B0GUA4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTM3|A0A1B0GTM3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTZ5|A0A1B0GTZ5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;sp|Q13510|ASAH1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=5;tr|A0A1B0GUE3|A0A1B0GUE3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUG1|A0A1B0GUG1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUW4|A0A1B0GUW4_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUH5|A0A1B0GUH5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV06|A0A1B0GV06_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW48|A0A1B0GW48_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVJ1|A0A1B0GVJ1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVE7|A0A1B0GVE7_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU62|A0A1B0GU62_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU06|A0A1B0GU06_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUB3|A0A1B0GUB3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVG2|A0A1B0GVG2_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV88|A0A1B0GV88_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVA3|A0A1B0GVA3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW66|A0A1B0GW66_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV95|A0A1B0GV95_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUJ3|A0A1B0GUJ3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVC9|A0A1B0GVC9_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1	21.58917651	20.68526005	18.68856189	18.95603462
tr|A0A1B0GV23|A0A1B0GV23_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVD5|A0A1B0GVD5_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GWE8|A0A1B0GWE8_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;sp|P07339|CATD_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVP3|A0A1B0GVP3_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GU92|A0A1B0GU92_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|A0A1B0GU03|A0A1B0GU03_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|C9JH19|C9JH19_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8WD96|F8WD96_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|H7C469|H7C469_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=7;tr|H7C1V0|H7C1V0_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8W787|F8W787_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GV01|A0A1B0GV01_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVF1|A0A1B0GVF1_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1	14.79229414	14.97886717	14.86349795	14.19147507
tr|B1AHB1|B1AHB1_HUMANDNAhelicaseOS=HomosapiensGN=MCM5PE=1SV=1;sp|P33992|MCM5_HUMANDNAreplicationlicensingfactorMCM5OS=HomosapiensGN=MCM5PE=1SV=5;tr|B1AHB2|B1AHB2_HUMANDNAreplicationlicensingfactorMCM5(Fragment)OS=HomosapiensGN=MCM5PE=1SV=1;tr|B1AHA9|B1AHA9_HUMANDNAreplicationlicensingfactorMCM5(Fragment)OS=HomosapiensGN=MCM5PE=1SV=8	11.62376557	13.37101238	11.37628965	14.4199961
tr|B1AK87|B1AK87_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_aOS=HomosapiensGN=CAPZBPE=1SV=1;tr|B1AK88|B1AK88_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_dOS=HomosapiensGN=CAPZBPE=1SV=1	43.97585303	45.3714839	43.33886015	43.57919969
tr|B1ANR0|B1ANR0_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC4PE=1SV=1;sp|Q13310|PABP4_HUMANPolyadenylate-bindingprotein4OS=HomosapiensGN=PABPC4PE=1SV=1;tr|B1ANR1|B1ANR1_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1;tr|H0YEQ8|H0YEQ8_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1	38.48016829	39.17675958	38.44296917	40.64741582
tr|B4DJV2|B4DJV2_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;sp|O75390|CISY_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=2;tr|A0A0C4DGI3|A0A0C4DGI3_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;tr|H0YIC4|H0YIC4_HUMANCitratesynthase(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VPF9|F8VPF9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VPA1|F8VPA1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VTT8|F8VTT8_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W1S4|F8W1S4_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W4S1|F8W4S1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|H0YH82|H0YH82_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W642|F8W642_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VZK9|F8VZK9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX07|F8VX07_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRP1|F8VRP1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX68|F8VX68_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRI6|F8VRI6_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VWQ5|F8VWQ5_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VR34|F8VR34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W0J2|F8W0J2_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VU34|F8VU34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1	55.23513819	62.7503158	65.27231492	61.34993831
tr|B4DLR8|B4DLR8_HUMANNAD(P)Hdehydrogenase[quinone]1OS=HomosapiensGN=NQO1PE=1SV=1;sp|P15559|NQO1_HUMANNAD(P)Hdehydrogenase[quinone]1OS=HomosapiensGN=NQO1PE=1SV=1;tr|H3BNV2|H3BNV2_HUMANNAD(P)Hdehydrogenase[quinone]1OS=HomosapiensGN=NQO1PE=1SV=1;tr|H3BRK3|H3BRK3_HUMANNAD(P)Hdehydrogenase[quinone]1OS=HomosapiensGN=NQO1PE=1SV=1	35.02774004	33.11415153	40.91299194	41.29420704
tr|B4DY09|B4DY09_HUMANInterleukinenhancer-bindingfactor2OS=HomosapiensGN=ILF2PE=1SV=1;sp|Q12905|ILF2_HUMANInterleukinenhancer-bindingfactor2OS=HomosapiensGN=ILF2PE=1SV=2;tr|X6R6Z1|X6R6Z1_HUMANInterleukinenhancer-bindingfactor2(Fragment)OS=HomosapiensGN=ILF2PE=1SV=1;tr|A0A0A0MRL0|A0A0A0MRL0_HUMANInterleukinenhancer-bindingfactor2OS=HomosapiensGN=ILF2PE=1SV=1	64.08898513	66.08094379	73.13856787	66.58897629
tr|B4E1G1|B4E1G1_HUMANDerlinOS=HomosapiensGN=DERL1PE=1SV=1;sp|Q9BUN8|DERL1_HUMANDerlin-1OS=HomosapiensGN=DERL1PE=1SV=1;tr|E5RGY0|E5RGY0_HUMANDerlinOS=HomosapiensGN=DERL1PE=1SV=1	23.96021503	24.80776299	24.19457441	28.50900623
