ID	CDC1551.1.halflife	CDC1551.2.halflife	dPPE38.1.halflife	dPPE38.2.halflife
sp|Q9P0L0|VAPA_HUMANVesicle-associatedmembraneprotein-associatedproteinAOS=HomosapiensGN=VAPAPE=1SV=3;tr|J3QKM9|J3QKM9_HUMANVesicle-associatedmembraneprotein-associatedproteinAOS=HomosapiensGN=VAPAPE=1SV=1;tr|E5RK64|E5RK64_HUMANVesicle-associatedmembraneprotein-associatedproteinB/COS=HomosapiensGN=VAPBPE=1SV=1	53.48727356	53.11512104	46.08725012	50.91705751
sp|Q9P258|RCC2_HUMANProteinRCC2OS=HomosapiensGN=RCC2PE=1SV=2	29.66741411	29.97914799	34.71372993	34.59781865
sp|Q9P2J5|SYLC_HUMANLeucine--tRNAligase,cytoplasmicOS=HomosapiensGN=LARSPE=1SV=2;tr|A0A087WXY1|A0A087WXY1_HUMANLeucine--tRNAligase,cytoplasmicOS=HomosapiensGN=LARSPE=1SV=1	50.06908489	58.96036644	62.56352023	65.50800236
sp|Q9UBB4|ATX10_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE3|B1AHE3_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE4|B1AHE4_HUMANAtaxin-10(Fragment)OS=HomosapiensGN=ATXN10PE=1SV=1	17.08995074	15.71558212	17.42925225	17.09177552
sp|Q9UBR2|CATZ_HUMANCathepsinZOS=HomosapiensGN=CTSZPE=1SV=1	19.58346228	17.2882315	18.79553716	18.43105017
sp|Q9UDW1|QCR9_HUMANCytochromeb-c1complexsubunit9OS=HomosapiensGN=UQCR10PE=1SV=3	35.04548126	41.6992454	38.80708303	37.79737606
sp|Q9UHD8|SEPT9_HUMANSeptin-9OS=HomosapiensGN=SEPT9PE=1SV=2;tr|K7EL40|K7EL40_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EK18|K7EK18_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ER52|K7ER52_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EIE4|K7EIE4_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EQD7|K7EQD7_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EJV0|K7EJV0_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ELJ9|K7ELJ9_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EPY1|K7EPY1_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ENL0|K7ENL0_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ER14|K7ER14_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EIR4|K7EIR4_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EKN4|K7EKN4_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=8;tr|K7EN52|K7EN52_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=8;tr|K7ENQ5|K7ENQ5_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=2;tr|K7EJ51|K7EJ51_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EJZ2|K7EJZ2_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EJL9|K7EJL9_HUMANSeptin-9OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7ERG1|K7ERG1_HUMANSeptin-9(Fragment)OS=HomosapiensGN=SEPT9PE=1SV=1;tr|K7EQ08|K7EQ08_HUMANSeptin-9OS=HomosapiensGN=SEPT9PE=1SV=1	33.43373169	32.84943892	34.82508897	32.06233327
sp|Q9UI08|EVL_HUMANEna/VASP-likeproteinOS=HomosapiensGN=EVLPE=1SV=2;tr|H0YJN0|H0YJN0_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V2K5|G3V2K5_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V5F7|G3V5F7_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V314|G3V314_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|H0YJL6|H0YJL6_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1	36.9585147	30.11877492	35.99820943	32.62312635
sp|Q9UI12|VATH_HUMANV-typeprotonATPasesubunitHOS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|G3V126|G3V126_HUMANATPase,H+transporting,lysosomal50/57kDa,V1subunitH,isoformCRA_cOS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|H0YB41|H0YB41_HUMANV-typeprotonATPasesubunitH(Fragment)OS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|E5RK31|E5RK31_HUMANV-typeprotonATPasesubunitHOS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|E5RJG1|E5RJG1_HUMANV-typeprotonATPasesubunitHOS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|A0A0D9SG68|A0A0D9SG68_HUMANV-typeprotonATPasesubunitHOS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|E5RG49|E5RG49_HUMANV-typeprotonATPasesubunitH(Fragment)OS=HomosapiensGN=ATP6V1HPE=1SV=1;tr|E5RHH0|E5RHH0_HUMANV-typeprotonATPasesubunitH(Fragment)OS=HomosapiensGN=ATP6V1HPE=1SV=1	18.20692435	16.69250691	17.14937975	17.53648124
sp|Q9UIA0|CYH4_HUMANCytohesin-4OS=HomosapiensGN=CYTH4PE=2SV=1;tr|B1AHH4|B1AHH4_HUMANCytohesin-4(Fragment)OS=HomosapiensGN=CYTH4PE=1SV=1;tr|H0Y724|H0Y724_HUMANCytohesin-4(Fragment)OS=HomosapiensGN=CYTH4PE=1SV=1;tr|B1AHH5|B1AHH5_HUMANCytohesin-4OS=HomosapiensGN=CYTH4PE=1SV=1;tr|B1AHH6|B1AHH6_HUMANCytohesin-4OS=HomosapiensGN=CYTH4PE=1SV=1	7.537001981	11.01180592	8.476259333	7.642008938
sp|Q9UL46|PSME2_HUMANProteasomeactivatorcomplexsubunit2OS=HomosapiensGN=PSME2PE=1SV=4;tr|A0A087X1Z3|A0A087X1Z3_HUMANProteasomeactivatorcomplexsubunit2OS=HomosapiensGN=PSME2PE=1SV=1;tr|H0YM70|H0YM70_HUMANProteasomeactivatorcomplexsubunit2OS=HomosapiensGN=PSME2PE=1SV=1;tr|H0YKU2|H0YKU2_HUMANProteasomeactivatorcomplexsubunit2(Fragment)OS=HomosapiensGN=PSME2PE=1SV=1;tr|H0YLG1|H0YLG1_HUMANProteasomeactivatorcomplexsubunit2OS=HomosapiensGN=PSME2PE=1SV=1;tr|H0YLD2|H0YLD2_HUMANProteasomeactivatorcomplexsubunit2OS=HomosapiensGN=PSME2PE=1SV=1	49.2154806	53.45782826	76.50030687	61.43206619
sp|Q9ULV4|COR1C_HUMANCoronin-1COS=HomosapiensGN=CORO1CPE=1SV=1;tr|B4E3S0|B4E3S0_HUMANCoroninOS=HomosapiensGN=CORO1CPE=1SV=1;tr|H0YHL7|H0YHL7_HUMANCoronin-1C(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8W1H8|F8W1H8_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8VUX3|F8VUX3_HUMANCoroninOS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8VSA4|F8VSA4_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8VRE9|F8VRE9_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8VTT6|F8VTT6_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8VVB7|F8VVB7_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|F8VV53|F8VV53_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1CPE=1SV=1;tr|J3QLV6|J3QLV6_HUMANCoroninOS=HomosapiensGN=CORO6PE=1SV=1;tr|J3KSS5|J3KSS5_HUMANCoroninOS=HomosapiensGN=CORO6PE=1SV=1;sp|Q6QEF8|CORO6_HUMANCoronin-6OS=HomosapiensGN=CORO6PE=1SV=2	43.75427795	45.22543162	44.55271866	44.33197705
sp|Q9ULZ3|ASC_HUMANApoptosis-associatedspeck-likeproteincontainingaCARDOS=HomosapiensGN=PYCARDPE=1SV=2;tr|H3BP42|H3BP42_HUMANApoptosis-associatedspeck-likeprotein-containingaCARD(Fragment)OS=HomosapiensGN=PYCARDPE=1SV=8	35.97001935	39.04466478	31.95915966	31.7630254
sp|Q9UNM6|PSD13_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13OS=HomosapiensGN=PSMD13PE=1SV=2;tr|A0A087WUL9|A0A087WUL9_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13OS=HomosapiensGN=PSMD13PE=1SV=1;tr|J3KNQ3|J3KNQ3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13OS=HomosapiensGN=PSMD13PE=1SV=1;tr|E9PL38|E9PL38_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13(Fragment)OS=HomosapiensGN=PSMD13PE=1SV=1;tr|H0YD73|H0YD73_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13(Fragment)OS=HomosapiensGN=PSMD13PE=1SV=1;tr|E9PQG3|E9PQG3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13OS=HomosapiensGN=PSMD13PE=1SV=1;tr|E9PPD2|E9PPD2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13OS=HomosapiensGN=PSMD13PE=1SV=1;tr|F8W8J6|F8W8J6_HUMAN26Sproteasomenon-ATPaseregulatorysubunit13OS=HomosapiensGN=PSMD13PE=1SV=1	51.99390939	56.46949248	58.66884124	57.2565116
sp|Q9Y262|EIF3L_HUMANEukaryotictranslationinitiationfactor3subunitLOS=HomosapiensGN=EIF3LPE=1SV=1;tr|B0QY89|B0QY89_HUMANEukaryotictranslationinitiationfactor3subunitLOS=HomosapiensGN=EIF3LPE=1SV=1;tr|B0QY90|B0QY90_HUMANEukaryotictranslationinitiationfactor3subunitLOS=HomosapiensGN=EIF3LPE=1SV=1;tr|C9JHP4|C9JHP4_HUMANEukaryotictranslationinitiationfactor3subunitL(Fragment)OS=HomosapiensGN=EIF3LPE=1SV=1;tr|C9K0Q7|C9K0Q7_HUMANEukaryotictranslationinitiationfactor3subunitL(Fragment)OS=HomosapiensGN=EIF3LPE=1SV=1;tr|H7C3A0|H7C3A0_HUMANEukaryotictranslationinitiationfactor3subunitL(Fragment)OS=HomosapiensGN=EIF3LPE=1SV=1	32.50189788	35.54924502	40.14290195	34.07931207
sp|Q9Y265|RUVB1_HUMANRuvB-like1OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|E7ETR0|E7ETR0_HUMANRuvB-likehelicaseOS=HomosapiensGN=RUVBL1PE=1SV=1;tr|H7C4G5|H7C4G5_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|J3QLR1|J3QLR1_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|H7C4I3|H7C4I3_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1	75.14824816	82.43699625	88.80374122	89.32839938
sp|Q9Y371|SHLB1_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|A0A087WW40|A0A087WW40_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|F8WFB9|F8WFB9_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC39|B7ZC39_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;sp|Q9NR46|SHLB2_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC38|B7ZC38_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1	30.05223771	26.58661586	31.90594196	31.73263911
sp|Q9Y376|CAB39_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1;tr|A0A087X0K1|A0A087X0K1_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1	28.76974288	27.87727189	25.97832024	25.86438408
sp|Q9Y3C8|UFC1_HUMANUbiquitin-foldmodifier-conjugatingenzyme1OS=HomosapiensGN=UFC1PE=1SV=3	32.47432811	35.63019236	37.88799016	36.30718188
sp|Q9Y490|TLN1_HUMANTalin-1OS=HomosapiensGN=TLN1PE=1SV=3;sp|Q9Y4G6|TLN2_HUMANTalin-2OS=HomosapiensGN=TLN2PE=1SV=4;tr|A0A1C7CYV7|A0A1C7CYV7_HUMANTalin-2OS=HomosapiensGN=TLN2PE=1SV=1;tr|A0A1B0GVU7|A0A1B0GVU7_HUMANTalin-2OS=HomosapiensGN=TLN2PE=1SV=1;tr|H0YMT1|H0YMT1_HUMANTalin-2(Fragment)OS=HomosapiensGN=TLN2PE=1SV=1	28.60954758	28.46826495	29.12729448	28.6174492
sp|Q9Y678|COPG1_HUMANCoatomersubunitgamma-1OS=HomosapiensGN=COPG1PE=1SV=1;tr|H0Y8X7|H0Y8X7_HUMANCoatomersubunitgamma-1(Fragment)OS=HomosapiensGN=COPG1PE=1SV=1;tr|H0Y8G2|H0Y8G2_HUMANCoatomersubunitgamma-1(Fragment)OS=HomosapiensGN=COPG1PE=1SV=1	45.45337271	45.70807849	47.31882169	47.11004602
sp|Q9Y696|CLIC4_HUMANChlorideintracellularchannelprotein4OS=HomosapiensGN=CLIC4PE=1SV=4	25.70908994	28.04360661	33.52551595	33.85634638
tr|A0A024R4M0|A0A024R4M0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;sp|P46781|RS9_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=3;tr|B5MCT8|B5MCT8_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|C9JM19|C9JM19_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|F2Z3C0|F2Z3C0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|A8MXK4|A8MXK4_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1	64.17105287	66.56012337	72.98800002	71.86451197
tr|A0A075B738|A0A075B738_HUMANPlateletendothelialcelladhesionmoleculeOS=HomosapiensGN=PECAM1PE=1SV=1;sp|P16284|PECA1_HUMANPlateletendothelialcelladhesionmoleculeOS=HomosapiensGN=PECAM1PE=1SV=1;tr|A0A075B727|A0A075B727_HUMANPlateletendothelialcelladhesionmolecule(Fragment)OS=HomosapiensGN=PECAM1PE=1SV=1;tr|A0A075B728|A0A075B728_HUMANPlateletendothelialcelladhesionmolecule(Fragment)OS=HomosapiensGN=PECAM1PE=1SV=7;tr|A0A075B737|A0A075B737_HUMANPlateletendothelialcelladhesionmolecule(Fragment)OS=HomosapiensGN=PECAM1PE=1SV=7	21.63155724	20.92177066	20.60827117	22.56400642
tr|A0A087WTT1|A0A087WTT1_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC1PE=1SV=1;sp|P11940|PABP1_HUMANPolyadenylate-bindingprotein1OS=HomosapiensGN=PABPC1PE=1SV=2;tr|E7EQV3|E7EQV3_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC1PE=1SV=1;tr|E7ERJ7|E7ERJ7_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YAR2|H0YAR2_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YBN4|H0YBN4_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=8;sp|Q9H361|PABP3_HUMANPolyadenylate-bindingprotein3OS=HomosapiensGN=PABPC3PE=1SV=2;tr|E5RJB9|E5RJB9_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YAP2|H0YAP2_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|E5RGH3|E5RGH3_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|E5RH24|E5RH24_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YB86|H0YB86_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;sp|Q4VXU2|PAP1L_HUMANPolyadenylate-bindingprotein1-likeOS=HomosapiensGN=PABPC1LPE=2SV=1;tr|E5RHG7|E5RHG7_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YAS6|H0YAS6_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YB75|H0YB75_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YC10|H0YC10_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|E5RGC4|E5RGC4_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|E5RFD8|E5RFD8_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1;tr|H0YAS7|H0YAS7_HUMANPolyadenylate-bindingprotein1(Fragment)OS=HomosapiensGN=PABPC1PE=1SV=1	29.14572211	30.37969492	36.79791871	39.08388431
tr|A0A087WUQ6|A0A087WUQ6_HUMANGlutathioneperoxidaseOS=HomosapiensGN=GPX1PE=1SV=1;sp|P07203|GPX1_HUMANGlutathioneperoxidase1OS=HomosapiensGN=GPX1PE=1SV=4	52.04901493	51.45302817	41.65860029	43.27564715
tr|A0A087WWU8|A0A087WWU8_HUMANTropomyosinalpha-3chainOS=HomosapiensGN=TPM3PE=1SV=1;tr|D6R904|D6R904_HUMANTropomyosinalpha-3chainOS=HomosapiensGN=TPM3PE=1SV=1;tr|D6RFM2|D6RFM2_HUMANTropomyosinalpha-3chainOS=HomosapiensGN=TPM3PE=1SV=1	35.91233308	36.78784955	37.81983433	38.21362709
tr|A0A087WX29|A0A087WX29_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;sp|Q13148|TADBP_HUMANTARDNA-bindingprotein43OS=HomosapiensGN=TARDBPPE=1SV=1;tr|B1AKP7|B1AKP7_HUMANTARDNA-bindingprotein43OS=HomosapiensGN=TARDBPPE=1SV=1;tr|G3V162|G3V162_HUMANTARDNAbindingprotein,isoformCRA_dOS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087X260|A0A087X260_HUMANTARDNA-bindingprotein43OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087WYY0|A0A087WYY0_HUMANTARDNA-bindingprotein43OS=HomosapiensGN=TARDBPPE=1SV=1;tr|K7EJM5|K7EJM5_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;tr|K7EN94|K7EN94_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=7;tr|A0A087WXQ5|A0A087WXQ5_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087WV68|A0A087WV68_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;tr|K7EJ99|K7EJ99_HUMANTARDNA-bindingprotein43OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A0A0MSV7|A0A0A0MSV7_HUMANTARDNA-bindingprotein43OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087WW61|A0A087WW61_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087WX67|A0A087WX67_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087WXV3|A0A087WXV3_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1;tr|A0A087WTZ4|A0A087WTZ4_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1;tr|K7EL26|K7EL26_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=2;tr|A0A087WYE7|A0A087WYE7_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1;tr|A0A087WZC9|A0A087WZC9_HUMANTARDNA-bindingprotein43(Fragment)OS=HomosapiensGN=TARDBPPE=1SV=1	35.77096599	45.84469014	38.55594104	42.36822092
tr|A0A087X054|A0A087X054_HUMANHypoxiaup-regulatedprotein1OS=HomosapiensGN=HYOU1PE=1SV=1;sp|Q9Y4L1|HYOU1_HUMANHypoxiaup-regulatedprotein1OS=HomosapiensGN=HYOU1PE=1SV=1;tr|E9PJ21|E9PJ21_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=1;tr|A0A087WWI4|A0A087WWI4_HUMANHypoxiaup-regulatedprotein1OS=HomosapiensGN=HYOU1PE=1SV=1;tr|K7EQK2|K7EQK2_HUMANHypoxiaup-regulatedprotein1OS=HomosapiensGN=HYOU1PE=1SV=1;tr|J3KTF1|J3KTF1_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=1;tr|J3QL06|J3QL06_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=1;tr|Q9BST8|Q9BST8_HUMANHYOU1proteinOS=HomosapiensGN=HYOU1PE=1SV=1;tr|J3QQH7|J3QQH7_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=2;tr|J3QLE9|J3QLE9_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=1;tr|A0A087X214|A0A087X214_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=1;tr|A0A087WW13|A0A087WW13_HUMANHypoxiaup-regulatedprotein1(Fragment)OS=HomosapiensGN=HYOU1PE=1SV=6	60.83615882	64.73355896	60.08607405	60.00859539
tr|A0A087X0S5|A0A087X0S5_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=1;sp|P12109|CO6A1_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=3	6.827777795	6.253467938	7.242448598	7.029612784
tr|A0A087X1K9|A0A087X1K9_HUMANAcyl-proteinthioesterase1OS=HomosapiensGN=LYPLA1PE=1SV=1;tr|E5RGR0|E5RGR0_HUMANAcyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=LYPLA1PE=1SV=1;sp|O75608|LYPA1_HUMANAcyl-proteinthioesterase1OS=HomosapiensGN=LYPLA1PE=1SV=1;tr|B4DP64|B4DP64_HUMANAcyl-proteinthioesterase1OS=HomosapiensGN=LYPLA1PE=1SV=1;tr|E5RJ48|E5RJ48_HUMANAcyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=LYPLA1PE=1SV=1;tr|E5RI35|E5RI35_HUMANAcyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=LYPLA1PE=1SV=2	46.16297636	53.08516922	47.82488349	53.73476091
tr|A0A087X271|A0A087X271_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|B4DDF4|B4DDF4_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;sp|Q99439|CNN2_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=4;tr|B4DUT8|B4DUT8_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;tr|K7ES69|K7ES69_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=1;tr|A0A087X1X5|A0A087X1X5_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BVI6|H3BVI6_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BQH0|H3BQH0_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=2;tr|A0A087WV51|A0A087WV51_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|U3KPS3|U3KPS3_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;sp|Q15417|CNN3_HUMANCalponin-3OS=HomosapiensGN=CNN3PE=1SV=1	26.29845033	28.04912017	24.88579545	25.69700805
tr|A0A0A0MR02|A0A0A0MR02_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=1;sp|P45880|VDAC2_HUMANVoltage-dependentanion-selectivechannelprotein2OS=HomosapiensGN=VDAC2PE=1SV=2;tr|Q5JSD2|Q5JSD2_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=8;tr|Q5JSD1|Q5JSD1_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=1;tr|A2A3S1|A2A3S1_HUMANVoltage-dependentanion-selectivechannelprotein2(Fragment)OS=HomosapiensGN=VDAC2PE=1SV=1	59.31382251	63.83413402	67.46798909	68.2030093
tr|A0A0A0MS51|A0A0A0MS51_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;tr|A0A0A0MT01|A0A0A0MT01_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;sp|P06396|GELS_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;CON__Q3SX14;tr|Q5T0I1|Q5T0I1_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1;tr|Q5T0H8|Q5T0H8_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=2;REV__tr|H0YJM7|H0YJM7_HUMANProteinCASC1(Fragment)OS=HomosapiensGN=CASC1PE=1SV=2;REV__sp|Q6TDU7|CASC1_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=2SV=2;REV__tr|F8W8F9|F8W8F9_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=1SV=1	73.91623432	73.24351858	66.43963449	67.68070623
